Time,Amount,Actual_Fraud,Isolation_Forest_Prediction,Random_Forest_Prediction,Fraud_Status
130910.0,63.47,0,0,0,Legitimate
171627.0,6.82,0,0,0,Legitimate
38894.0,1.85,0,0,0,Legitimate
130312.0,43.0,0,0,0,Legitimate
137259.0,6.03,0,0,0,Legitimate
75823.0,15.8,0,0,0,Legitimate
80687.0,4.49,0,0,0,Legitimate
46265.0,63.0,0,0,0,Legitimate
50537.0,8.91,0,0,0,Legitimate
163029.0,1.0,0,0,0,Legitimate
141578.0,167.38,0,0,0,Legitimate
39388.0,30.41,0,0,0,Legitimate
72616.0,26.47,0,0,0,Legitimate
122275.0,92.96,0,0,0,Legitimate
74553.0,1.0,0,0,0,Legitimate
132089.0,15.0,0,0,0,Legitimate
54362.0,38.71,0,0,0,Legitimate
32373.0,17.99,0,0,0,Legitimate
155736.0,30.98,0,0,0,Legitimate
27306.0,19.99,0,0,0,Legitimate
87073.0,44.0,0,0,0,Legitimate
154344.0,30.03,0,0,0,Legitimate
74636.0,9.48,0,0,0,Legitimate
140781.0,91.21,0,0,0,Legitimate
113227.0,8.99,0,0,0,Legitimate
82478.0,10.0,0,0,0,Legitimate
142610.0,835.0,0,0,0,Legitimate
70709.0,5.0,0,0,0,Legitimate
96891.0,10.22,0,0,0,Legitimate
114587.0,200.53,0,0,0,Legitimate
62814.0,98.01,0,0,0,Legitimate
81485.0,29.99,0,0,0,Legitimate
79384.0,1.0,0,0,0,Legitimate
54467.0,25.01,0,0,0,Legitimate
144818.0,82.04,0,0,0,Legitimate
20682.0,12.99,0,0,0,Legitimate
50376.0,301.0,0,0,0,Legitimate
135315.0,4.71,0,0,0,Legitimate
145029.0,20.0,0,0,0,Legitimate
144521.0,84.95,0,0,0,Legitimate
121192.0,153.0,0,1,0,Legitimate
80698.0,171.94,0,0,0,Legitimate
56630.0,21.55,0,0,0,Legitimate
137228.0,462.11,0,0,0,Legitimate
29824.0,56.7,0,0,0,Legitimate
92038.0,5.99,0,0,0,Legitimate
113544.0,100.0,0,0,0,Legitimate
136832.0,30.0,0,0,0,Legitimate
152844.0,25.6,0,0,0,Legitimate
34219.0,42.71,0,0,0,Legitimate
59034.0,1.79,0,0,0,Legitimate
165881.0,18.89,0,0,0,Legitimate
63343.0,5.0,0,0,0,Legitimate
172019.0,2.99,0,0,0,Legitimate
38625.0,85.0,0,0,0,Legitimate
143282.0,1.9,0,0,0,Legitimate
42405.0,53.65,0,0,0,Legitimate
148874.0,9.99,0,0,0,Legitimate
28428.0,61.06,0,0,0,Legitimate
85505.0,52.33,0,0,0,Legitimate
129833.0,650.0,0,0,0,Legitimate
98729.0,4.98,0,0,0,Legitimate
48126.0,22.39,0,0,0,Legitimate
40657.0,15.13,0,0,0,Legitimate
41058.0,34.0,0,0,0,Legitimate
97932.0,19.66,0,1,0,Legitimate
28079.0,261.5,0,0,0,Legitimate
64533.0,18.4,0,0,0,Legitimate
132931.0,70.96,0,0,0,Legitimate
129772.0,135.0,0,0,0,Legitimate
37393.0,68.96,0,0,0,Legitimate
59696.0,868.0,0,0,0,Legitimate
108784.0,45.51,0,0,0,Legitimate
125869.0,90.75,0,0,0,Legitimate
125537.0,8.0,0,0,0,Legitimate
82329.0,9.71,0,0,0,Legitimate
71861.0,79.0,0,0,0,Legitimate
136210.0,182.21,0,0,0,Legitimate
138511.0,41.76,0,0,0,Legitimate
148657.0,10.0,0,0,0,Legitimate
35129.0,36.8,0,0,0,Legitimate
37836.0,60.0,0,0,0,Legitimate
162538.0,0.92,0,0,0,Legitimate
119581.0,2.67,0,0,0,Legitimate
166359.0,13.98,0,0,0,Legitimate
153533.0,19.99,0,0,0,Legitimate
50577.0,20.0,0,0,0,Legitimate
80263.0,12.31,0,0,0,Legitimate
138234.0,2.18,0,0,0,Legitimate
68996.0,58.88,0,0,0,Legitimate
14065.0,3.79,0,0,0,Legitimate
27503.0,9.95,0,0,0,Legitimate
7803.0,0.77,0,0,0,Legitimate
103568.0,15.52,0,0,0,Legitimate
100539.0,0.89,0,0,0,Legitimate
126538.0,39.72,0,0,0,Legitimate
125737.0,308.12,0,0,0,Legitimate
143533.0,10.0,0,0,0,Legitimate
43270.0,53.1,0,0,0,Legitimate
124876.0,1.79,0,0,0,Legitimate
133830.0,0.99,0,0,0,Legitimate
139042.0,1.0,0,0,0,Legitimate
147070.0,14.8,0,0,0,Legitimate
111140.0,1.0,0,0,0,Legitimate
74387.0,1.0,0,0,0,Legitimate
141707.0,39.0,0,0,0,Legitimate
161604.0,2331.31,0,1,0,Legitimate
133675.0,229.54,0,0,0,Legitimate
5024.0,26.16,0,0,0,Legitimate
58097.0,1.0,0,0,0,Legitimate
82227.0,157.22,0,0,0,Legitimate
130748.0,10.0,0,0,0,Legitimate
111142.0,1.0,0,0,0,Legitimate
157318.0,0.77,0,0,0,Legitimate
42497.0,24.99,0,0,0,Legitimate
9750.0,12.11,0,1,0,Legitimate
99101.0,7.59,0,0,0,Legitimate
57373.0,206.2,0,0,0,Legitimate
28428.0,4.99,0,0,0,Legitimate
130120.0,10.0,0,0,0,Legitimate
120295.0,288.26,0,0,0,Legitimate
126381.0,78.93,0,0,0,Legitimate
72132.0,129.11,0,0,0,Legitimate
74736.0,24.99,0,0,0,Legitimate
123793.0,1.0,0,1,0,Legitimate
135551.0,14.95,0,0,0,Legitimate
154781.0,5.0,0,0,0,Legitimate
158888.0,24.99,0,0,0,Legitimate
60519.0,8.99,0,0,0,Legitimate
144288.0,59.01,0,0,0,Legitimate
147119.0,2.0,0,0,0,Legitimate
115012.0,1.0,0,0,0,Legitimate
29847.0,7.96,0,0,0,Legitimate
153241.0,42.81,0,0,0,Legitimate
50668.0,42.95,0,0,0,Legitimate
141284.0,104.9,0,0,0,Legitimate
124922.0,9.99,0,0,0,Legitimate
133392.0,30.48,0,0,0,Legitimate
53086.0,113.84,0,0,0,Legitimate
37468.0,275.49,0,0,0,Legitimate
169923.0,1.0,0,0,0,Legitimate
136590.0,19.95,0,0,0,Legitimate
22722.0,1123.16,0,1,0,Legitimate
74371.0,2.0,0,0,0,Legitimate
33876.0,4.99,0,0,0,Legitimate
69150.0,158.0,0,0,0,Legitimate
52092.0,15.0,0,0,0,Legitimate
59563.0,13.85,0,0,0,Legitimate
92475.0,42.13,0,0,0,Legitimate
87750.0,1.0,0,0,0,Legitimate
37762.0,10.99,0,0,0,Legitimate
113136.0,1.0,0,0,0,Legitimate
148438.0,12.58,0,0,0,Legitimate
44698.0,26.08,0,0,0,Legitimate
38982.0,200.0,0,0,0,Legitimate
46029.0,358.2,0,0,0,Legitimate
148212.0,13.5,0,0,0,Legitimate
161158.0,56.0,0,0,0,Legitimate
152536.0,7.63,0,0,0,Legitimate
66700.0,500.0,0,0,0,Legitimate
14747.0,4.49,0,0,0,Legitimate
141364.0,180.0,0,0,0,Legitimate
35817.0,67.29,0,0,0,Legitimate
109561.0,3.57,0,0,0,Legitimate
123939.0,205.3,0,0,0,Legitimate
44763.0,37.0,0,0,0,Legitimate
136998.0,15.0,0,0,0,Legitimate
160776.0,0.76,0,0,0,Legitimate
4787.0,40.85,0,0,0,Legitimate
91704.0,172.45,0,0,0,Legitimate
72169.0,39.99,0,0,0,Legitimate
26639.0,50.0,0,0,0,Legitimate
150578.0,117.55,0,0,0,Legitimate
44881.0,192.44,0,0,0,Legitimate
66590.0,4.99,0,0,0,Legitimate
166324.0,60.0,0,0,0,Legitimate
86364.0,49.95,0,0,0,Legitimate
122372.0,78.0,0,0,0,Legitimate
122402.0,9.7,0,0,0,Legitimate
135631.0,183.0,0,0,0,Legitimate
140930.0,6.26,0,0,0,Legitimate
37508.0,3.48,0,0,0,Legitimate
60970.0,120.0,0,0,0,Legitimate
84275.0,19.94,0,0,0,Legitimate
66303.0,120.0,0,0,0,Legitimate
53714.0,237.9,0,1,0,Legitimate
157591.0,3.7,0,0,0,Legitimate
63354.0,6.99,0,0,0,Legitimate
56938.0,1.0,0,0,0,Legitimate
25255.0,6.99,0,0,0,Legitimate
41232.0,133.23,0,0,0,Legitimate
50040.0,118.0,0,0,0,Legitimate
122947.0,14.4,0,0,0,Legitimate
130015.0,0.76,0,0,0,Legitimate
32734.0,17.31,0,0,0,Legitimate
115002.0,1.98,0,0,0,Legitimate
41147.0,88.23,1,1,1,Fraudulent
124868.0,5.0,0,0,0,Legitimate
120146.0,73.47,0,0,0,Legitimate
85020.0,83.63,0,0,0,Legitimate
131036.0,57.32,0,0,0,Legitimate
115015.0,1.0,0,0,0,Legitimate
145184.0,941.58,0,0,0,Legitimate
129194.0,1.79,0,0,0,Legitimate
32965.0,52.21,0,0,0,Legitimate
121814.0,1.0,0,0,0,Legitimate
136995.0,79.0,0,0,0,Legitimate
83346.0,4.22,0,0,0,Legitimate
38596.0,49.35,0,0,0,Legitimate
118736.0,279.91,0,0,0,Legitimate
132097.0,17.5,0,0,0,Legitimate
136264.0,7.58,0,0,0,Legitimate
135806.0,48.0,0,0,0,Legitimate
545.0,3.98,0,0,0,Legitimate
71847.0,487.48,0,0,0,Legitimate
114391.0,1.11,0,0,0,Legitimate
57160.0,3.84,0,0,0,Legitimate
62943.0,46.73,0,0,0,Legitimate
123124.0,66.3,0,0,0,Legitimate
52449.0,24.08,0,0,0,Legitimate
63444.0,1.79,0,0,0,Legitimate
122560.0,0.89,0,0,0,Legitimate
29502.0,20.0,0,0,0,Legitimate
51575.0,138.65,0,0,0,Legitimate
75179.0,30.0,0,0,0,Legitimate
84445.0,34.66,0,0,0,Legitimate
64965.0,50.95,0,0,0,Legitimate
82640.0,4.56,0,0,0,Legitimate
81246.0,4.99,0,0,0,Legitimate
42866.0,36.0,0,0,0,Legitimate
43902.0,33.17,0,0,0,Legitimate
34650.0,707.94,0,0,0,Legitimate
130881.0,50.0,0,0,0,Legitimate
56362.0,87.55,0,0,0,Legitimate
27662.0,57.12,0,0,0,Legitimate
50585.0,9.99,0,0,0,Legitimate
151034.0,40.0,0,0,0,Legitimate
4187.0,67.46,0,0,0,Legitimate
77202.0,25.0,0,0,0,Legitimate
37231.0,12.36,0,0,0,Legitimate
75293.0,10.0,0,0,0,Legitimate
141766.0,5.86,0,0,0,Legitimate
168328.0,76.48,0,0,0,Legitimate
45069.0,18.99,0,0,0,Legitimate
35388.0,93.9,0,0,0,Legitimate
76732.0,15.99,0,0,0,Legitimate
126810.0,30.0,0,0,0,Legitimate
48510.0,125.9,0,0,0,Legitimate
84168.0,96.62,0,0,0,Legitimate
156836.0,24.9,0,0,0,Legitimate
103162.0,14.41,0,0,0,Legitimate
117755.0,144.13,0,1,0,Legitimate
134326.0,64.0,0,0,0,Legitimate
58022.0,117.48,0,0,0,Legitimate
84106.0,9.99,0,0,0,Legitimate
97041.0,1.98,0,0,0,Legitimate
142364.0,20.5,0,0,0,Legitimate
59277.0,36.0,0,0,0,Legitimate
140742.0,15.0,0,0,0,Legitimate
82572.0,76.5,0,0,0,Legitimate
72268.0,2.99,0,0,0,Legitimate
162848.0,0.99,0,0,0,Legitimate
140178.0,1.79,0,0,0,Legitimate
46817.0,12.0,0,0,0,Legitimate
142726.0,186.2,0,0,0,Legitimate
141488.0,61.93,0,0,0,Legitimate
92330.0,31.0,0,0,0,Legitimate
80718.0,12.94,0,0,0,Legitimate
135472.0,16.56,0,0,0,Legitimate
126591.0,179.0,0,0,0,Legitimate
147801.0,0.89,0,0,0,Legitimate
48177.0,9.99,0,0,0,Legitimate
78035.0,18.99,0,0,0,Legitimate
140034.0,3.7,0,0,0,Legitimate
41765.0,52.52,0,0,0,Legitimate
65134.0,3.14,0,0,0,Legitimate
46993.0,1.0,0,0,0,Legitimate
151493.0,0.99,0,0,0,Legitimate
26165.0,0.0,0,0,0,Legitimate
52288.0,1.29,0,0,0,Legitimate
59008.0,1.0,0,0,0,Legitimate
58822.0,45.64,1,1,1,Fraudulent
159841.0,26.63,0,0,0,Legitimate
73066.0,9.9,0,0,0,Legitimate
118409.0,231.2,0,0,0,Legitimate
165384.0,5.83,0,0,0,Legitimate
43397.0,98.92,0,0,0,Legitimate
33645.0,50.5,0,0,0,Legitimate
53839.0,57.0,0,0,0,Legitimate
137790.0,15.05,0,0,0,Legitimate
114259.0,13.99,0,0,0,Legitimate
158176.0,69.99,0,0,0,Legitimate
121386.0,183.9,0,0,0,Legitimate
47900.0,1.98,0,0,0,Legitimate
78951.0,2.67,0,0,0,Legitimate
24080.0,11.9,0,0,0,Legitimate
140318.0,12.31,0,0,0,Legitimate
46587.0,18.23,0,0,0,Legitimate
57203.0,15.21,0,0,0,Legitimate
35818.0,1.0,0,0,0,Legitimate
152712.0,1.29,0,0,0,Legitimate
43040.0,9.84,0,0,0,Legitimate
155988.0,10.62,0,0,0,Legitimate
149631.0,118.0,0,0,0,Legitimate
85289.0,5.99,0,0,0,Legitimate
34968.0,34.99,0,0,0,Legitimate
64594.0,4002.0,0,1,0,Legitimate
44215.0,229.7,0,0,0,Legitimate
133810.0,7.69,0,0,0,Legitimate
54589.0,228.0,0,0,0,Legitimate
33394.0,301.29,0,0,0,Legitimate
40139.0,77.2,0,0,0,Legitimate
63113.0,47.85,0,0,0,Legitimate
128514.0,1.98,0,0,0,Legitimate
74225.0,79.54,0,0,0,Legitimate
15341.0,298.04,0,0,0,Legitimate
146898.0,45.98,0,0,0,Legitimate
64981.0,99.0,0,0,0,Legitimate
140685.0,12.58,0,0,0,Legitimate
17714.0,0.89,0,0,0,Legitimate
23739.0,1.0,0,0,0,Legitimate
119098.0,75.63,0,0,0,Legitimate
35779.0,20.0,0,0,0,Legitimate
63743.0,119.26,0,0,0,Legitimate
154379.0,0.99,0,0,0,Legitimate
143638.0,18.74,0,0,0,Legitimate
72708.0,103.0,0,0,0,Legitimate
38418.0,34.0,0,0,0,Legitimate
30575.0,2.0,0,0,0,Legitimate
73622.0,80.9,0,0,0,Legitimate
152659.0,5.0,0,0,0,Legitimate
122203.0,9.99,0,0,0,Legitimate
132138.0,62.48,0,0,0,Legitimate
71599.0,129.0,0,0,0,Legitimate
70861.0,11.5,0,0,0,Legitimate
77532.0,11.99,0,0,0,Legitimate
60000.0,13.62,0,0,0,Legitimate
135103.0,30.5,0,0,0,Legitimate
82317.0,329.4,0,0,0,Legitimate
304.0,1.98,0,0,0,Legitimate
137985.0,141.35,0,0,0,Legitimate
72967.0,10.0,0,0,0,Legitimate
82392.0,141.42,0,0,0,Legitimate
114182.0,9.49,0,0,0,Legitimate
168988.0,1.0,0,0,0,Legitimate
86301.0,163.22,0,0,0,Legitimate
62008.0,1.98,0,0,0,Legitimate
48555.0,319.96,0,0,0,Legitimate
82091.0,24.99,0,0,0,Legitimate
79387.0,4.49,0,0,0,Legitimate
25084.0,85.91,0,0,0,Legitimate
130541.0,0.76,0,0,0,Legitimate
164171.0,11.5,0,0,0,Legitimate
77822.0,85.84,0,0,0,Legitimate
90266.0,8.99,0,0,0,Legitimate
89420.0,7.99,0,1,0,Legitimate
140667.0,9.99,0,0,0,Legitimate
166189.0,64.0,0,0,0,Legitimate
72779.0,1.79,0,0,0,Legitimate
67604.0,199.0,0,0,0,Legitimate
115858.0,155.85,0,0,0,Legitimate
159390.0,148.7,0,0,0,Legitimate
159035.0,30.34,0,0,0,Legitimate
62345.0,75.4,0,0,0,Legitimate
168964.0,1093.36,0,0,0,Legitimate
34522.0,88.5,0,0,0,Legitimate
154536.0,17.99,0,0,0,Legitimate
5812.0,227.78,0,0,0,Legitimate
136095.0,0.01,0,0,0,Legitimate
129072.0,7.59,0,0,0,Legitimate
72534.0,3.11,0,0,0,Legitimate
124427.0,13.56,0,0,0,Legitimate
57096.0,0.76,0,1,0,Legitimate
143027.0,276.61,0,0,0,Legitimate
33660.0,290.0,0,0,0,Legitimate
2110.0,1.0,0,0,0,Legitimate
164485.0,10.58,0,0,0,Legitimate
56541.0,27.2,0,0,0,Legitimate
155940.0,4.78,0,0,0,Legitimate
133819.0,59.95,0,0,0,Legitimate
120621.0,9.9,0,0,0,Legitimate
89609.0,49.57,0,0,0,Legitimate
34988.0,4.0,0,0,0,Legitimate
21976.0,11.85,0,0,0,Legitimate
84816.0,200.0,0,0,0,Legitimate
139142.0,48.0,0,0,0,Legitimate
128911.0,9.62,0,0,0,Legitimate
34214.0,72.41,0,0,0,Legitimate
152772.0,8.89,0,0,0,Legitimate
162120.0,34.9,0,0,0,Legitimate
161810.0,11.5,0,0,0,Legitimate
51540.0,105.0,0,0,0,Legitimate
62653.0,158.0,0,0,0,Legitimate
32227.0,1.0,0,0,0,Legitimate
133333.0,2.39,0,0,0,Legitimate
69978.0,11.5,0,0,0,Legitimate
141617.0,37.6,0,0,0,Legitimate
167950.0,8.96,0,0,0,Legitimate
65012.0,10.99,0,0,0,Legitimate
170326.0,23.84,0,0,0,Legitimate
114722.0,217.0,0,0,0,Legitimate
129287.0,71.99,0,0,0,Legitimate
122153.0,1.0,0,0,0,Legitimate
1453.0,1.98,0,0,0,Legitimate
34430.0,28.75,0,0,0,Legitimate
89315.0,19.21,0,0,0,Legitimate
33454.0,10.0,0,0,0,Legitimate
148255.0,1.0,0,0,0,Legitimate
121604.0,270.48,0,0,0,Legitimate
68431.0,109.77,0,0,0,Legitimate
127464.0,1.18,0,0,0,Legitimate
74466.0,14.95,0,0,0,Legitimate
54749.0,29.16,0,0,0,Legitimate
151604.0,25.0,0,0,0,Legitimate
147218.0,7.4,0,0,0,Legitimate
53958.0,1.54,0,0,0,Legitimate
58504.0,15.66,0,0,0,Legitimate
80395.0,2.69,0,0,0,Legitimate
95.0,7.21,0,0,0,Legitimate
97018.0,0.77,0,0,0,Legitimate
144602.0,2.75,0,0,0,Legitimate
121823.0,0.76,0,0,0,Legitimate
68660.0,38.37,0,0,0,Legitimate
157254.0,3.79,0,0,0,Legitimate
143280.0,28.94,0,0,0,Legitimate
163641.0,120.01,0,0,0,Legitimate
124413.0,0.77,0,0,0,Legitimate
45966.0,22.78,0,0,0,Legitimate
110167.0,635.93,0,0,0,Legitimate
52212.0,86.36,0,0,0,Legitimate
119568.0,184.37,0,0,0,Legitimate
105534.0,11.27,0,0,0,Legitimate
116861.0,224.06,0,0,0,Legitimate
131693.0,39.96,0,0,0,Legitimate
80800.0,83.92,0,0,0,Legitimate
48873.0,2.71,0,0,0,Legitimate
80704.0,218.88,0,0,0,Legitimate
143047.0,7.7,0,0,0,Legitimate
78087.0,6.89,0,0,0,Legitimate
71143.0,11.08,0,0,0,Legitimate
93038.0,12.99,0,0,0,Legitimate
148255.0,21.95,0,0,0,Legitimate
67741.0,1.0,0,0,0,Legitimate
135530.0,23.11,0,0,0,Legitimate
45147.0,0.78,0,0,0,Legitimate
142351.0,0.0,0,0,0,Legitimate
162137.0,5.99,0,0,0,Legitimate
147827.0,1.0,0,0,0,Legitimate
100264.0,7.58,0,0,0,Legitimate
63255.0,1.98,0,0,0,Legitimate
104886.0,2.0,0,0,0,Legitimate
31542.0,199.0,0,0,0,Legitimate
124726.0,0.92,0,0,0,Legitimate
141508.0,2.69,0,0,0,Legitimate
163620.0,1.0,0,0,0,Legitimate
75280.0,22.0,0,0,0,Legitimate
127283.0,35.85,0,0,0,Legitimate
7441.0,2.68,0,0,0,Legitimate
41759.0,100.0,0,0,0,Legitimate
161005.0,16.0,0,0,0,Legitimate
126777.0,20.0,0,0,0,Legitimate
62219.0,4.49,0,0,0,Legitimate
22686.0,73.4,0,0,0,Legitimate
48634.0,422.31,0,0,0,Legitimate
68671.0,10.11,0,0,0,Legitimate
55830.0,8.5,0,0,0,Legitimate
27499.0,3.78,0,0,0,Legitimate
77831.0,114.95,0,0,0,Legitimate
146182.0,59.6,0,0,0,Legitimate
42009.0,12.99,0,0,0,Legitimate
144395.0,27.38,0,0,0,Legitimate
144036.0,24.95,0,0,0,Legitimate
30959.0,30.27,0,0,0,Legitimate
126550.0,31.02,0,0,0,Legitimate
3785.0,53.73,0,0,0,Legitimate
80787.0,0.92,0,0,0,Legitimate
123903.0,104.8,0,0,0,Legitimate
56553.0,200.0,0,0,0,Legitimate
36823.0,70.0,0,0,0,Legitimate
43542.0,7.68,0,0,0,Legitimate
26244.0,1.0,0,0,0,Legitimate
163550.0,1.43,0,0,0,Legitimate
154287.0,12.31,0,0,0,Legitimate
33759.0,0.99,0,0,0,Legitimate
147774.0,0.76,0,0,0,Legitimate
54116.0,25.28,0,0,0,Legitimate
143388.0,59.8,0,0,0,Legitimate
79354.0,1.0,0,0,0,Legitimate
58522.0,9.99,0,0,0,Legitimate
137451.0,7.57,0,0,0,Legitimate
36015.0,41.0,0,0,0,Legitimate
138276.0,1.0,0,0,0,Legitimate
81240.0,3.89,0,0,0,Legitimate
168402.0,9.99,0,0,0,Legitimate
66377.0,25.0,0,0,0,Legitimate
35617.0,359.0,0,0,0,Legitimate
75614.0,35.0,0,0,0,Legitimate
69954.0,180.0,0,0,0,Legitimate
38391.0,65.85,0,0,0,Legitimate
145670.0,11.0,0,0,0,Legitimate
120600.0,14.6,0,0,0,Legitimate
162838.0,127.83,0,0,0,Legitimate
56650.0,1252.36,0,0,0,Legitimate
137566.0,71.39,0,0,0,Legitimate
84423.0,0.91,0,0,0,Legitimate
125748.0,55.0,0,0,0,Legitimate
85052.0,2.0,0,0,0,Legitimate
76592.0,9.99,0,0,0,Legitimate
39613.0,31.43,0,0,0,Legitimate
133445.0,148.0,0,0,0,Legitimate
41550.0,150.0,0,0,0,Legitimate
163805.0,14.99,0,0,0,Legitimate
45884.0,1.0,0,0,0,Legitimate
126117.0,62.54,0,0,0,Legitimate
142602.0,15.0,0,0,0,Legitimate
62597.0,25.0,0,0,0,Legitimate
158787.0,4.55,0,0,0,Legitimate
46592.0,54.03,0,0,0,Legitimate
42827.0,13.74,0,0,0,Legitimate
153628.0,1.0,0,0,0,Legitimate
71005.0,90.77,0,0,0,Legitimate
172690.0,89.99,0,0,0,Legitimate
144453.0,124.06,0,0,0,Legitimate
45069.0,263.7,0,0,0,Legitimate
138634.0,21.5,0,0,0,Legitimate
49771.0,24.99,0,0,0,Legitimate
141778.0,0.89,0,0,0,Legitimate
128151.0,39.9,0,0,0,Legitimate
76687.0,20.99,0,0,0,Legitimate
59024.0,39.0,0,0,0,Legitimate
103327.0,11.38,0,0,0,Legitimate
37833.0,15.95,0,0,0,Legitimate
159898.0,1.29,0,0,0,Legitimate
171385.0,1.98,0,0,0,Legitimate
46083.0,648.79,0,0,0,Legitimate
144059.0,59.99,0,0,0,Legitimate
169077.0,9.99,0,0,0,Legitimate
162538.0,0.77,0,0,0,Legitimate
78414.0,0.89,0,0,0,Legitimate
113090.0,1.0,0,0,0,Legitimate
122340.0,89.9,0,0,0,Legitimate
70720.0,0.76,0,0,0,Legitimate
77837.0,0.75,0,0,0,Legitimate
143791.0,4.93,0,0,0,Legitimate
151867.0,141.85,0,0,0,Legitimate
78826.0,1.0,0,0,0,Legitimate
113024.0,29.99,0,0,0,Legitimate
86006.0,8.31,0,0,0,Legitimate
43028.0,99.99,0,0,0,Legitimate
50540.0,90.87,0,0,0,Legitimate
97398.0,39.0,0,0,0,Legitimate
40531.0,10.65,0,0,0,Legitimate
79420.0,1.0,0,0,0,Legitimate
135885.0,0.76,0,0,0,Legitimate
54703.0,20.28,0,0,0,Legitimate
86299.0,22.21,0,0,0,Legitimate
66192.0,4.99,0,0,0,Legitimate
48298.0,0.89,0,0,0,Legitimate
112035.0,30.0,0,0,0,Legitimate
1471.0,1.29,0,0,0,Legitimate
145386.0,19.95,0,0,0,Legitimate
79374.0,0.99,0,0,0,Legitimate
31401.0,3.96,0,0,0,Legitimate
154665.0,30.26,0,0,0,Legitimate
35180.0,45.0,0,0,0,Legitimate
130481.0,110.18,0,0,0,Legitimate
43568.0,14.68,0,0,0,Legitimate
157374.0,114.8,0,0,0,Legitimate
30827.0,39.95,0,0,0,Legitimate
95557.0,12.99,0,0,0,Legitimate
76250.0,1.0,0,0,0,Legitimate
130780.0,19.99,0,0,0,Legitimate
39870.0,15.16,0,0,0,Legitimate
30336.0,15.93,0,0,0,Legitimate
151592.0,7.91,0,0,0,Legitimate
81950.0,1.79,0,0,0,Legitimate
48555.0,219.16,0,0,0,Legitimate
161823.0,2.58,0,0,0,Legitimate
120491.0,147.04,0,0,0,Legitimate
88722.0,245.18,0,0,0,Legitimate
72586.0,88.0,0,0,0,Legitimate
52750.0,9.6,0,0,0,Legitimate
167475.0,1.98,0,0,0,Legitimate
172257.0,80.1,0,0,0,Legitimate
139787.0,17.0,0,0,0,Legitimate
126945.0,82.05,0,0,0,Legitimate
43642.0,9.99,0,0,0,Legitimate
113662.0,217.65,0,0,0,Legitimate
164391.0,57.85,0,0,0,Legitimate
40570.0,69.51,0,0,0,Legitimate
26232.0,1.79,0,0,0,Legitimate
80192.0,19.99,0,0,0,Legitimate
66100.0,11.35,0,0,0,Legitimate
147031.0,1.0,0,0,0,Legitimate
126572.0,43.0,0,0,0,Legitimate
4337.0,12.82,0,0,0,Legitimate
163825.0,79.0,0,0,0,Legitimate
149730.0,17.99,0,0,0,Legitimate
26060.0,0.93,0,0,0,Legitimate
72342.0,140.99,0,0,0,Legitimate
53904.0,13.0,0,0,0,Legitimate
81294.0,1.98,0,0,0,Legitimate
73599.0,55.85,0,0,0,Legitimate
145446.0,202.0,0,0,0,Legitimate
33067.0,7.63,0,0,0,Legitimate
858.0,1.79,0,0,0,Legitimate
91962.0,4.95,0,0,0,Legitimate
127195.0,46.03,0,0,0,Legitimate
49649.0,48.58,0,0,0,Legitimate
82049.0,1.79,0,0,0,Legitimate
10944.0,15.95,0,0,0,Legitimate
122808.0,69.0,0,0,0,Legitimate
81844.0,58.0,0,0,0,Legitimate
42074.0,283.5,0,0,0,Legitimate
164093.0,11.66,0,0,0,Legitimate
163526.0,8.33,0,0,0,Legitimate
146449.0,128.0,0,0,0,Legitimate
59628.0,81.54,0,0,0,Legitimate
150705.0,7.48,0,0,0,Legitimate
48610.0,369.28,0,0,0,Legitimate
83498.0,45.95,0,0,0,Legitimate
115856.0,0.99,0,0,0,Legitimate
57549.0,10.65,0,1,0,Legitimate
59560.0,155.3,0,0,0,Legitimate
148409.0,2.28,0,0,0,Legitimate
136727.0,15.0,0,0,0,Legitimate
62524.0,116.9,0,0,0,Legitimate
37669.0,59.95,0,0,0,Legitimate
138062.0,1155.54,0,0,0,Legitimate
147802.0,98.96,0,0,0,Legitimate
146210.0,1.98,0,0,0,Legitimate
70188.0,27.98,0,0,0,Legitimate
26310.0,1.52,0,0,0,Legitimate
122478.0,0.0,0,0,0,Legitimate
33800.0,0.76,0,0,0,Legitimate
110862.0,30.34,0,0,0,Legitimate
73919.0,8.99,0,0,0,Legitimate
166929.0,252.5,0,0,0,Legitimate
63393.0,39.0,0,0,0,Legitimate
60021.0,33.0,0,0,0,Legitimate
36546.0,15.0,0,0,0,Legitimate
138507.0,1.79,0,0,0,Legitimate
169463.0,0.68,0,1,0,Legitimate
86701.0,457.5,0,0,0,Legitimate
60607.0,12.57,0,0,0,Legitimate
121443.0,0.76,0,0,0,Legitimate
64290.0,294.03,0,0,0,Legitimate
70069.0,12.31,0,0,0,Legitimate
124980.0,83.71,0,0,0,Legitimate
26373.0,0.0,0,0,0,Legitimate
123910.0,19.95,0,0,0,Legitimate
80302.0,116.46,0,0,0,Legitimate
110942.0,18.0,0,0,0,Legitimate
132279.0,30.0,0,0,0,Legitimate
42617.0,20.98,0,0,0,Legitimate
68698.0,4.26,0,0,0,Legitimate
129510.0,65.65,0,0,0,Legitimate
125713.0,69.0,0,0,0,Legitimate
50091.0,1.29,0,0,0,Legitimate
161597.0,2.8,0,0,0,Legitimate
46795.0,1.98,0,0,0,Legitimate
160630.0,3.6,0,0,0,Legitimate
86123.0,49.56,0,0,0,Legitimate
79175.0,36.0,0,0,0,Legitimate
